label	lnSize.median	lnLife.median	lnSize.low	lnLife.low	lnSize.high	lnLife.high	lnK1	lnK2	log2CancerSucceptabilityChange	label_clean
Allactaga_sibirica	4.76644	1.50408	4.76644	1.50408	4.76644	1.50408	13.79092	15.33788	2.23179152045359	NA
1986	3.1422	1.55946	2.54862	1.25758	3.8002	1.8951	12.49896	14.03937	2.22234186793576	NA
Cercocebus_atys	8.84524	3.2884	8.84524	3.2884	8.84524	3.2884	28.57564	30.11449	2.22009126367198	NA
1595	4.31638	2.39947	2.95129	1.86773	5.51706	2.93775	18.7132	20.2516	2.21944205090358	NA
Pteropus_pselaphon	5.77297	2.81541	5.77297	2.81541	5.77297	2.81541	22.66543	24.20107	2.21546021259073	NA
Hydropotes_inermis	9.45407	2.63189	9.45407	2.63189	9.45407	2.63189	25.24541	26.78075	2.21502740407847	NA
2231	4.14797	2.01499	2.78432	1.36652	5.64537	2.74128	16.23791	17.77105	2.2118534749885	NA
Proteles_cristata	9.21034	3.21888	9.21034	3.21888	9.21034	3.21888	28.52362	30.05357	2.20725127780807	NA
Thomomys_talpoides	4.65053	1.32176	4.65053	1.32176	4.65053	1.32176	12.58109	14.10688	2.20124966643797	NA
Capra_pyrenaica	11.017	2.77259	11.017	2.77259	11.017	2.77259	27.65254	29.1668	2.18461539261652	NA
Petrogale_brachyotis	8.29705	2.31254	8.29705	2.31254	8.29705	2.31254	22.17229	23.68542	2.18298514722032	NA
Pteropus_pumilus	5.29832	2.84491	5.29832	2.84491	5.29832	2.84491	22.36778	23.87811	2.17894560110583	NA
1730	5.81986	2.89731	5.42377	2.71965	6.25807	3.11039	23.20372	24.70025	2.15903640954156	NA
Vulpes_chama	8.29405	2.30259	8.29405	2.30259	8.29405	2.30259	22.10959	23.60283	2.15428994285704	NA
Ommatophoca_rossii	12.2465	3.04452	12.2465	3.04452	12.2465	3.04452	30.51362	32.00248	2.14797093857794	NA
2246	7.98478	2.47993	7.33489	2.15969	8.68006	2.77207	22.86436	24.35236	2.14673022084278	NA
Saccostomus_campestris	3.9186	1.50408	3.9186	1.50408	3.9186	1.50408	12.94308	14.42927	2.14411894281877	NA
Histriophoca_fasciata	11.4076	3.43399	11.4076	3.43399	11.4076	3.43399	32.01154	33.48612	2.12736925339404	NA
Tamiasciurus_hudsonicus	5.29952	2.48491	5.29952	2.48491	5.29952	2.48491	20.20898	21.67528	2.11542373845548	NA
Arctogalidia_trivirgata	7.75095	2.77882	7.75095	2.77882	7.75095	2.77882	24.42387	25.88992	2.11506306469526	NA
1610	2.90524	2.43974	1.85452	1.93371	4.05189	3.01776	17.54368	19.00471	2.10782073559	NA
2051	4.32455	1.55072	3.41319	1.08324	5.19574	1.9746	13.62887	15.08786	2.10487763770659	NA
Cynictis_penicillata	6.54306	2.7213	6.54306	2.7213	6.54306	2.7213	22.87086	24.31766	2.08729118515816	NA
Euoticus_elegantulus	5.75257	2.70805	5.75257	2.70805	5.75257	2.70805	22.00087	23.44025	2.07658638795476	NA
2117	5.67901	2.30334	3.8377	1.43802	7.56583	3.08795	19.49905	20.92308	2.05444101907711	NA
Bos_taurus	13.5278	2.99573	13.5278	2.99573	13.5278	2.99573	31.50218	32.90712	2.02689997074654	NA
1702	4.50038	2.77221	3.76821	2.43782	5.59415	3.11021	21.13364	22.52914	2.01328092956055	NA
Peromyscus_polionotus	2.65816	1.70475	2.65816	1.70475	2.65816	1.70475	12.88666	14.2813	2.01204021182539	NA
Dasyprocta_azarae	7.99861	2.4681	7.99861	2.4681	7.99861	2.4681	22.80721	24.19036	1.99546364580557	NA
Microtus_pennsylvanicus	3.89182	-0.0870114	3.89182	-0.0870114	3.89182	-0.0870114	3.3697516	4.752256	1.99453224188717	NA
Sorex_alpinus	2.08443	0.262364	2.08443	0.262364	2.08443	0.262364	3.658614	5.034772	1.98537632207967	NA
2082	4.00003	1.35825	3.27546	1.00616	4.89037	1.72151	12.14953	13.49734	1.94447880306056	NA
Sciurus_granatensis	5.92426	2.44235	5.92426	2.44235	5.92426	2.44235	20.57836	21.91099	1.92257869233986	NA
2049	3.52777	1.74734	2.5688	1.30228	4.65288	2.24045	14.01181	15.34067	1.91713973203571	NA
Eulemur_coronatus	7.4383	3.29584	7.4383	3.29584	7.4383	3.29584	27.21334	28.53846	1.91174405258278	NA
1685	5.34176	2.83333	5.06684	2.6995	5.63905	2.98538	22.34174	23.66678	1.91162863697951	NA
Macaca_pagensis	8.41951	3.4012	8.41951	3.4012	8.41951	3.4012	28.82671	30.14648	1.90402563411403	NA
Vormela_peregusna	6.3871	2.18792	6.3871	2.18792	6.3871	2.18792	19.51462	20.82111	1.88486664397102	NA
2101	3.83887	1.15306	3.12184	0.746353	4.66515	1.61133	10.75723	12.05329	1.86981933469455	NA
Hylobates_pileatus	8.65434	3.63759	8.65434	3.63759	8.65434	3.63759	30.47988	31.77363	1.8664867091501	NA
1837	8.20188	2.10447	7.90502	1.91099	8.5122	2.52974	20.8287	22.12138	1.86494302545634	NA
2000	4.14577	1.55314	3.24535	1.17057	5.26987	1.92972	13.46461	14.75352	1.8595040651522	NA
Sorex_coronatus	2.26176	0.117783	2.26176	0.117783	2.26176	0.117783	2.968458	4.252396	1.85233098540889	NA
Phoca_largha	11.5017	3.56984	11.5017	3.56984	11.5017	3.56984	32.92074	34.20376	1.85100659136135	NA
Glirulus_japonicus	3.29584	1.94591	3.29584	1.94591	3.29584	1.94591	14.9713	16.25127	1.84660637148665	NA
2151	4.86413	1.65284	3.46847	1.08799	6.34418	2.28381	14.78117	16.05937	1.84405280126428	NA
1840	7.05458	2.19432	6.53606	1.93527	7.55372	2.50242	20.2205	21.4918	1.83409820548214	NA
1658	2.01934	2.74621	1.29586	2.12255	2.7415	3.26743	18.4966	19.76219	1.82586041679867	NA
1919	5.27449	2.31505	4.30264	1.66219	6.23061	2.94018	19.16479	20.40971	1.79603991030349	NA
Propithecus_tattersalli	8.17329	2.99573	8.17329	2.99573	8.17329	2.99573	26.14767	27.3912	1.79403456419665	NA
Pipistrellus_nathusii	2.30259	2.3979	2.30259	2.3979	2.30259	2.3979	16.68999	17.92814	1.78627286487668	NA
1443	9.0037	2.7653	7.85734	2.2452	10.3039	3.27229	25.5955	26.8312	1.78273826202649	NA
Sundasciurus_lowii	4.44253	2.40695	4.44253	2.40695	4.44253	2.40695	18.88423	20.11294	1.77265382369068	NA
1361	7.87863	2.7324	7.65628	2.62962	8.13489	2.96542	24.27303	25.49922	1.76901823218763	NA
Prionailurus_planiceps	8.8173	2.63906	8.8173	2.63906	8.8173	2.63906	24.65166	25.87167	1.76010237683494	NA
2114	3.96606	1.52569	2.36678	0.858972	5.69995	2.19385	13.1202	14.33506	1.75267249737436	NA
2154	4.11702	1.38613	3.30256	0.851139	4.89994	1.87865	12.4338	13.6466	1.74970054559013	NA
1437	17.4532	4.23634	16.8227	4.13937	17.7728	4.32353	42.87124	44.0835	1.74892149026806	NA
1195	2.36675	0.73334	1.07227	0.0820835	3.87941	1.35748	6.76679	7.966518	1.73084163601563	NA
Galictis_cuja	6.90776	2.32239	6.90776	2.32239	6.90776	2.32239	20.8421	22.03764	1.72479962918439	NA
2123	5.32027	2.06715	3.4941	1.1524	7.10512	2.92273	17.72317	18.91678	1.72201522775547	NA
Neomys_anomalus	2.70805	0.693147	2.70805	0.693147	2.70805	0.693147	6.866932	8.055164	1.71425641382557	NA
Hapalemur_griseus	6.92018	3.14845	6.92018	3.14845	6.92018	3.14845	25.81088	26.99733	1.71168553126271	NA
2230	4.70149	2.17826	3.05234	1.56216	6.47923	2.831	17.77105	18.95625	1.7098821624616	NA
Tapirus_pinchaque	11.9635	3.3499	11.9635	3.3499	11.9635	3.3499	32.0629	33.24472	1.7050058532234	NA
2207	2.9826	1.45369	2.10994	1.0574	3.96749	1.90707	11.70474	12.8865	1.70491929152094	NA
1378	12.5494	3.47104	11.4636	2.9665	13.6353	3.95701	33.37564	34.55114	1.69588802056498	NA
Pseudantechinus_woolleyae	3.76653	1.38629	3.76653	1.38629	3.76653	1.38629	12.08427	13.25847	1.69401251701182	NA
Rousettus_leschenaultii	4.68444	2.63906	4.68444	2.63906	4.68444	2.63906	20.5188	21.6929	1.69386824750773	NA
Arctocephalus_galapagoensis	10.7255	3.09104	10.7255	3.09104	10.7255	3.09104	29.27174	30.43898	1.68397135952723	NA
1319	7.45554	2.86314	6.76877	2.57127	8.10898	3.16451	24.63438	25.80044	1.68226897937898	NA
Tamandua_tetradactyla	8.47637	2.94444	8.47637	2.94444	8.47637	2.94444	26.14301	27.30579	1.67753693964487	NA
Atlantoxerus_getulus	5.99146	2.19722	5.99146	2.19722	5.99146	2.19722	19.17478	20.33374	1.67202584458867	NA
Miopithecus_talapoin	7.23309	3.43076	7.23309	3.43076	7.23309	3.43076	27.81765	28.97137	1.66446612257442	NA
Epomophorus_wahlbergi	4.53892	2.31254	4.53892	2.31254	4.53892	2.31254	18.41416	19.56737	1.66373034810356	NA
Cercopithecus_erythrogaster	8.14464	3.17805	8.14464	3.17805	8.14464	3.17805	27.21294	28.36586	1.66331196654171	NA
1701	5.50528	2.83731	4.33697	2.45987	6.79217	3.19431	22.52914	23.67908	1.65901273531986	NA
Marmosops_noctivagus	3.68311	1.50408	3.68311	1.50408	3.68311	1.50408	12.70759	13.84597	1.64233518064718	NA
Nycticebus_pygmaeus	6.03787	2.96011	6.03787	2.96011	6.03787	2.96011	23.79853	24.93651	1.64175810263082	NA
2176	6.68018	1.52786	5.80653	1.04589	7.65747	2.01543	15.84734	16.97854	1.6319766302536	NA
Vicugna_pacos	11.0349	3.25037	11.0349	3.25037	11.0349	3.25037	30.53712	31.66682	1.62981258769226	NA
Lagothrix_lagotricha	8.74252	3.4012	8.74252	3.4012	8.74252	3.4012	29.14972	30.27704	1.62637897349495	NA
1522	9.64595	2.90553	8.82362	2.64778	10.4374	3.13655	27.07913	28.20376	1.62249812383496	NA
1161	4.01064	1.27364	3.26368	0.926733	4.87087	1.63351	11.65248	12.77443	1.61863170112537	NA
1412	11.0645	3.11057	10.6221	2.96124	11.7474	3.29729	29.72792	30.83838	1.60205513510556	NA
Lemniscomys_barbarus	3.26576	1.4816	3.26576	1.4816	3.26576	1.4816	12.15536	13.26278	1.59766934218126	NA
Hylobates_klossii	8.68271	3.61092	8.68271	3.61092	8.68271	3.61092	30.34823	31.45565	1.59766934218125	NA
Eudorcas_rufifrons	10.2036	2.67415	10.2036	2.67415	10.2036	2.67415	26.2485	27.35472	1.5959381081322	NA
1641	2.31948	2.63274	1.48053	2.23814	3.29132	3.03061	18.11592	19.21748	1.58921514924165	NA
Helarctos_malayanus	10.9521	3.58074	10.9521	3.58074	10.9521	3.58074	32.43654	33.53358	1.58269416765683	NA
1500	9.39533	2.6662	8.89293	2.42803	9.96281	2.89692	25.39253	26.48953	1.58263645985519	NA
Spermophilus_pygmaeus	5.15595	1.96009	5.15595	1.96009	5.15595	1.96009	16.91649	18.01133	1.57952023856687	NA
Redunca_fulvorufula	10.309	2.70805	10.309	2.70805	10.309	2.70805	26.5573	27.65008	1.57654828678265	NA
Cratogeomys_castanops	5.59842	1.54756	5.59842	1.54756	5.59842	1.54756	14.88378	15.9752	1.57458622152703	NA
1215	8.95503	2.59284	8.55529	2.40296	9.33419	2.76083	24.51207	25.60333	1.57435539032049	NA
Sorex_fumeus	2.05796	0.255933	2.05796	0.255933	2.05796	0.255933	3.593558	4.6774	1.56365347850718	NA
1261	7.41238	3.05107	6.65889	2.7741	8.95251	3.31044	25.7188	26.80027	1.56023140587018	NA
Lagurus_lagurus	3.02529	1.335	3.02529	1.335	3.02529	1.335	11.03529	12.11233	1.55384026683905	NA
Dicerorhinus_sumatrensis	14.0466	3.55535	14.0466	3.55535	14.0466	3.55535	35.3787	36.45508	1.55288808811206	NA
1636	2.68982	2.59708	2.12047	1.67954	3.35454	2.85784	18.2723	19.34392	1.54602085971743	NA
Apodemus_agrarius	3.06805	1.38629	3.06805	1.38629	3.06805	1.38629	11.38579	12.45733	1.54590544411416	NA
Trachypithecus_vetulus	8.88254	3.13549	8.88254	3.13549	8.88254	3.13549	27.69548	28.76184	1.53843228380235	NA
Crossarchus_obscurus	7.24071	2.58776	7.24071	2.58776	7.24071	2.58776	22.76727	23.8309	1.53449372634073	NA
Axis_kuhlii	10.9151	2.8792	10.9151	2.8792	10.9151	2.8792	28.1903	29.25292	1.53303660434943	NA
1581	4.02207	2.58441	2.50151	2.01893	5.61925	3.13148	19.52853	20.58637	1.52614052205398	Yinpterochiroptera
Madoqua_saltiana	8.1387	2.63906	8.1387	2.63906	8.1387	2.63906	23.97306	25.03033	1.52531818588067	NA
Canis_adustus	9.24884	2.6174	9.24884	2.6174	9.24884	2.6174	24.95324	26.01041	1.52517391637659	NA
Macrotus_californicus	2.47064	2.83321	2.47064	2.83321	2.47064	2.83321	19.4699	20.5209	1.5162724879743	NA
Perameles_bougainville	5.44155	1.75786	5.44155	1.75786	5.44155	1.75786	15.98871	17.03754	1.51314183973557	NA
2183	4.45108	1.71629	2.83309	1.04697	6.52236	2.42432	14.74882	15.79314	1.50663528510116	NA
Macropus_eugenii	8.77956	2.71469	8.77956	2.71469	8.77956	2.71469	25.0677	26.10909	1.50240818863136	NA
Sorex_ornatus	1.72277	0.348307	1.72277	0.348307	1.72277	0.348307	3.812612	4.85164	1.49900054294478	NA
Noctilio_leporinus	3.91202	2.4681	3.91202	2.4681	3.91202	2.4681	18.72062	19.75583	1.49349233327866	NA
Martes_pennanti	8.22951	2.66026	8.22951	2.66026	8.22951	2.66026	24.19107	25.22342	1.48936622546172	NA
Tragulus_javanicus	7.95507	2.63906	7.95507	2.63906	7.95507	2.63906	23.78943	24.82087	1.48805337297451	NA
Nanger_soemmerringii	10.7893	2.74084	10.7893	2.74084	10.7893	2.74084	27.23434	28.25132	1.46719200268326	NA
2201	3.71311	1.35195	3.07604	0.997971	4.55795	1.7674	11.82481	12.83951	1.46390265799003	NA
Callicebus_moloch	6.86498	3.2308	6.86498	3.2308	6.86498	3.2308	26.24978	27.26091	1.45875223669406	NA
1279	7.27942	2.78217	6.10419	2.48991	8.74597	3.06661	23.97244	24.9819	1.45634293597577	NA
Myotis_bechsteinii	2.35138	3.04452	2.35138	3.04452	2.35138	3.04452	20.6185	21.62076	1.44595553168137	NA
Mustela_sibirica	6.33683	2.17853	6.33683	2.17853	6.33683	2.17853	19.40801	20.40786	1.44247863663283	NA
1944	6.4692	2.69621	6.07715	2.33255	6.94328	3.00844	22.64646	23.6456	1.4414543231538	NA
Macaca_ochreata	8.28147	3.3673	8.28147	3.3673	8.28147	3.3673	28.48527	29.48406	1.44094937988949	NA
2243	8.87046	1.75412	8.58549	1.60896	9.47119	2.49878	19.39518	20.39231	1.43855450612161	NA
Peponocephala_electra	12.2356	3.85015	12.2356	3.85015	12.2356	3.85015	35.3365	36.32834	1.43092264935531	NA
1859	4.58805	2.24744	3.84454	1.91559	5.44731	2.59866	18.07269	19.06047	1.4250653074893	NA
Monodelphis_brevicaudata	4.49981	1.36098	4.49981	1.36098	4.49981	1.36098	12.66569	13.64659	1.41513956560798	NA
1856	5.52335	2.27463	4.70409	1.91187	6.47544	2.69299	19.17113	20.14669	1.40743557408964	NA
Macropus_parma	8.35467	2.76632	8.35467	2.76632	8.35467	2.76632	24.95259	25.92498	1.40286223081002	NA
Callithrix_penicillata	5.82889	2.73437	5.82889	2.73437	5.82889	2.73437	22.23511	23.20705	1.40221301804161	NA
Pudu_puda	9.21034	2.9069	9.21034	2.9069	9.21034	2.9069	26.65174	27.62034	1.39739441660505	NA
Bassariscus_astutus	6.92264	2.94444	6.92264	2.94444	6.92264	2.94444	24.58928	25.55512	1.3934125782922	NA
Herpestes_vitticollis	7.77486	2.54945	7.77486	2.54945	7.77486	2.54945	23.07156	24.03518	1.39020979530142	NA
1163	5.2741	2.13918	3.61644	1.21156	7.0489	2.88	18.10918	19.07169	1.38860840380604	NA
Napaeozapus_insignis	3.21888	1.38629	3.21888	1.38629	3.21888	1.38629	11.53662	12.49896	1.38836314564909	NA
Inia_geoffrensis	11.3386	3.44362	11.3386	3.44362	11.3386	3.44362	32.00032	32.96248	1.38810346054172	NA
Molossidae	2.613238	2.090876	2.184642	1.8679379999999999	3.0637600000000003	2.326672	15.158494	16.112884	1.3768937200740172	Avg. Molossidae
Vulpes_corsac	7.90101	2.56495	7.90101	2.56495	7.90101	2.56495	23.29071	24.24505	1.37682158532197	NA
Hipposideros_fulvus	2.17816	2.56495	2.17816	2.56495	2.17816	2.56495	17.56786	18.52122	1.3754077441819	NA
Pseudomys_chapmani	2.48491	1.91692	2.48491	1.91692	2.48491	1.91692	13.98643	14.93594	1.36985336827448	NA
1951	6.29544	1.88662	5.63572	1.45452	7.07526	2.34878	17.61516	18.56185	1.36578496825917	NA
Herpestes_urva	7.77661	2.59027	7.77661	2.59027	7.77661	2.59027	23.31823	24.26445	1.36510690158995	NA
Atelerix_algirus	6.80681	1.94591	6.80681	1.94591	6.80681	1.94591	18.48227	19.4271	1.36310155548312	NA
Cannomys_badius	6.47697	1.56862	6.47697	1.56862	6.47697	1.56862	15.88869	16.83285	1.36213494980573	NA
Mazama_gouazoubira	9.74097	2.69463	9.74097	2.69463	9.74097	2.69463	25.90875	26.85232	1.3612837597316	NA
Hyperoodon_ampullatus	15.6873	3.61092	15.6873	3.61092	15.6873	3.61092	37.35282	38.29456	1.35864362780677	NA
1210	7.17252	2.58146	6.7842	2.30152	7.76725	2.82692	22.66128	23.60283	1.358369515749	NA
Mazama_americana	10.4043	2.83908	10.4043	2.83908	10.4043	2.83908	27.43878	28.3738	1.348948717132	NA
Ptenochirus_jagori	4.37172	2.07944	4.37172	2.07944	4.37172	2.07944	16.84836	17.78079	1.34521213697609	NA
1596	4.17099	2.2683	3.18893	1.81126	5.17767	2.74187	17.78079	18.7132	1.34518328307528	NA
Crocidura_suaveolens	2.04122	1.02962	2.04122	1.02962	2.04122	1.02962	8.21894	9.1448	1.33573363055745	NA
1698	6.51992	2.93741	5.46147	2.53636	7.68242	3.35027	24.14438	25.06887	1.33375713835144	NA
1392	10.4114	3.09054	9.74564	2.19445	11.1391	3.66387	28.95464	29.87852	1.3328770943765	NA
Chiropotes_albinasus	7.97591	2.99573	7.97591	2.99573	7.97591	2.99573	25.95029	26.86455	1.31899836808315	NA
Alouatta_pigra	8.87795	2.99573	8.87795	2.99573	8.87795	2.99573	26.85233	27.7661	1.3182914475131	NA
Ictidomys_tridecemlineatus	5.15156	2.06686	5.15156	2.06686	5.15156	2.06686	17.55272	18.46373	1.31430960920025	NA
1299	9.30483	2.71291	8.65849	2.48644	9.98854	2.95796	25.58229	26.48438	1.30144076943553	NA
1249	11.5879	3.17529	11.3407	3.03387	11.824	3.32786	30.63964	31.5367	1.29418401337986	NA
Gerbillus_perpallidus	3.95547	1.70475	3.95547	1.70475	3.95547	1.70475	14.18397	15.07263	1.28206537503639	NA
2026	5.35119	1.16478	4.43734	0.72066	6.30372	1.60475	12.33987	13.22328	1.27449122607172	NA
Rusa_timorensis	11.1031	3.04927	11.1031	3.04927	11.1031	3.04927	29.39872	30.28198	1.27427482181559	NA
Thallomys_paedulcus	4.38203	1.25276	4.38203	1.25276	4.38203	1.25276	11.89859	12.77512	1.2645654841904	NA
1957	5.73428	1.92715	4.66297	1.42969	6.89306	2.50972	17.29718	18.17358	1.26437793383509	NA
1502	9.18117	2.73884	8.3476	2.45226	10.0938	3.01361	25.61421	26.48953	1.26281982319092	NA
Phascogale_calura	3.7619	1.54756	3.7619	1.54756	3.7619	1.54756	13.04726	13.91229	1.24797449122018	NA
2261	8.57007	2.40656	8.01602	2.09666	9.11901	2.70419	23.00943	23.87119	1.24325687843648	NA
1952	6.29414	1.74482	5.59614	0.694604	7.0618	2.23505	16.76306	17.61516	1.22932044434149	NA
2203	3.88565	1.13252	3.25637	0.779714	4.60828	1.55426	10.68077	11.52966	1.22468939326023	NA
1398	11.6349	2.84343	11.3467	2.73622	11.9276	2.95892	28.69548	29.54414	1.22435757340082	NA
Helogale_parvula	5.6413	2.89037	5.6413	2.89037	5.6413	2.89037	22.98352	23.8309	1.22251092374849	NA
Graphiurus_murinus	3.17805	1.93152	3.17805	1.93152	3.17805	1.93152	14.76717	15.61285	1.22005834217898	NA
Atherurus_africanus	7.96403	3.13114	7.96403	3.13114	7.96403	3.13114	26.75087	27.59602	1.21929371380731	NA
Vespertilio_murinus	2.92852	2.67415	2.92852	2.67415	2.92852	2.67415	18.97342	19.81642	1.2161919194694	NA
Chironectes_minimus	6.88175	1.1314	6.88175	1.1314	6.88175	1.1314	13.67015	14.51296	1.21591780741163	NA
1354	8.33164	3.11278	7.76664	2.8899	9.14716	3.32017	27.00832	27.84955	1.21363834924702	NA
Muscardinus_avellanarius	3.37383	1.79176	3.37383	1.79176	3.37383	1.79176	14.12439	14.96462	1.21219565420613	NA
Dasyprocta_punctata	7.74462	2.62467	7.74462	2.62467	7.74462	2.62467	23.49264	24.33162	1.21039228540502	NA
Hyaena_hyaena	10.5966	3.21888	10.5966	3.21888	10.5966	3.21888	29.90988	30.74856	1.20995947689276	NA
Onychomys_torridus	3.09104	1.52606	3.09104	1.52606	3.09104	1.52606	12.2474	13.08215	1.20428968538206	NA
Cephalophus_zebra	9.76996	2.49897	9.76996	2.49897	9.76996	2.49897	24.76378	25.59513	1.19938452224304	NA
1189	2.18011	0.40253100000000003	1.76362	0.112013	2.62762	0.858837	4.595296	5.42265	1.19361951285965	NA
Neofelis_nebulosa	9.87817	2.98568	9.87817	2.98568	9.87817	2.98568	27.79225	28.61845	1.19195464278246	NA
2152	4.54816	1.5684	3.5813	1.06487	5.8077	2.06786	13.95856	14.78117	1.18677536758567	NA
Sciurus_aureogaster	6.39693	2.44235	6.39693	2.44235	6.39693	2.44235	21.05103	21.86915	1.18029766685208	NA
Naemorhedus_baileyi	10.2703	2.94444	10.2703	2.94444	10.2703	2.94444	27.93694	28.74268	1.16243710224587	NA
1608	4.0535	2.62101	3.38049	2.14235	4.81819	3.04488	19.77956	20.58342	1.159724835569	NA
1758	8.92448	3.79619	8.51932	3.55206	9.36	3.9944	31.70162	32.50474	1.15865724123874	NA
Cavia_aperea	6.26222	1.79176	6.26222	1.79176	6.26222	1.79176	17.01278	17.81349	1.1551803461902	NA
1659	2.06593	2.60507	1.42451	2.23929	2.71827	3.20212	17.69635	18.4966	1.15451670647139	Vel-Yum
1254	8.43935	3.05044	7.31809	2.61282	9.66969	3.45651	26.74199	27.53966	1.1507945532659	NA
Leopardus_colocolo	7.98956	2.97553	7.98956	2.97553	7.98956	2.97553	25.84274	26.6396	1.14962597028278	NA
1147	6.06601	2.46107	2.98985	0.953349	9.2584	3.83813	20.83243	21.62701	1.14633662558955	NA
Cercocebus_agilis	8.9872	3.43399	8.9872	3.43399	8.9872	3.43399	29.59114	30.38364	1.1433358199045	NA
1168	5.99979	2.00512	5.37587	1.68882	6.68539	2.3412	18.03051	18.81969	1.13854607236875	NA
1968	4.66216	1.57412	4.08242	1.25856	5.30394	1.91622	14.10688	14.89526	1.13739191633604	NA
Tarsius_bancanus	4.73961	2.48491	4.73961	2.48491	4.73961	2.48491	19.64907	20.43534	1.13434782979976	NA
Bettongia_lesueur	7.27743	2.30259	7.27743	2.30259	7.27743	2.30259	21.09297	21.87026	1.12139242833259	NA
1280	6.957	2.70637	6.04566	2.39634	8.61873	2.98972	23.19522	23.97244	1.12129143967972	NA
1444	8.48695	2.72232	7.83015	2.45902	9.2397	3.04097	24.82087	25.5955	1.11755485952381	NA
Dendromus_melanotis	2.20827	1.43508	2.20827	1.43508	2.20827	1.43508	10.81875	11.58771	1.10937477864198	NA
1497	10.25	2.82054	9.58175	2.57629	10.9858	3.0298	27.17324	27.94002	1.10622970345284	NA
Apodemus_flavicollis	3.45316	1.50408	3.45316	1.50408	3.45316	1.50408	12.47764	13.24101	1.1013101133634	NA
1842	6.75346	2.02915	6.56317	1.92767	6.9895	2.1417	18.92836	19.69104	1.10031465378519	NA
Crocidura_flavescens	3.80666	0.788457	3.80666	0.788457	3.80666	0.788457	8.537402	9.29926	1.09912875846159	NA
Phocoena_phocoena	10.873	3.01553	10.873	3.01553	10.873	3.01553	28.96618	29.72792	1.09895852044676	NA
Philantomba_monticola	8.74034	2.76632	8.74034	2.76632	8.74034	2.76632	25.33826	26.08741	1.08079498988197	NA
Thylogale_thetis	8.59414	2.19722	8.59414	2.19722	8.59414	2.19722	21.77746	22.52287	1.07539931042905	NA
2085	3.38606	1.29909	2.73832	0.878386	4.06868	1.66154	11.1806	11.92397	1.07245621254563	NA
Pithecia_monachus	7.65423	3.21888	7.65423	3.21888	7.65423	3.21888	26.96751	27.71017	1.0714318990666	NA
1525	9.05599	2.83857	8.57421	2.58792	9.62678	3.06886	26.08741	26.82992	1.07121549481047	NA
1203	8.13964	2.62439	7.64017	2.3559	8.59923	2.88128	23.88598	24.62752	1.0698160806208	NA
1294	7.2609	2.46279	6.61146	2.22455	7.92171	2.70127	22.03764	22.77912	1.06972951891835	NA
Sorex_monticolus	1.93442	0.287682	1.93442	0.287682	1.93442	0.287682	3.660512	4.400398	1.06742986302317	NA
Cebuella_pygmaea	4.82028	2.92316	4.82028	2.92316	4.82028	2.92316	22.35924	23.09586	1.06271802101963	NA
1542	10.3104	2.9493	10.1025	2.84167	10.5107	3.06164	28.0062	28.74268	1.06251604371391	NA
Gazella_leptoceros	10.7893	2.68102	10.7893	2.68102	10.7893	2.68102	26.87542	27.60608	1.05411955857593	NA
Allenopithecus_nigroviridis	8.46589	3.29584	8.46589	3.29584	8.46589	3.29584	28.24093	28.97137	1.05380216566693	NA
1282	6.18233	2.41117	5.38404	2.19137	6.90082	2.64906	20.64935	21.37693	1.04967605784999	NA
